"age","chronicCondition","state","prevalence","gender","year"
"All","Hepatitis (Chronic Viral B & C)","New York ",1.05,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","North Carolina ",0.6,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","North Dakota ",0.35,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Ohio ",0.5,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Oklahoma ",0.54,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Oregon ",0.83,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Pennsylvania ",0.69,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Puerto Rico ",0.64,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Rhode Island ",1.43,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","South Carolina ",0.45,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","South Dakota ",0.16,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Tennessee ",0.69,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Texas ",0.84,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Utah ",0.41,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Vermont ",0.55,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Virgin Islands ",NA,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Virginia ",0.57,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Washington ",1.01,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","West Virginia ",0.44,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Wisconsin ",0.4,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Wyoming ",0.32,"Male","2008"
"All","Hepatitis (Chronic Viral B & C)","Unknown ",0.26,"Male","2008"
"All","Hyperlipidemia","National ",40.62,"Male","2008"
"All","Hyperlipidemia","Alabama ",39.42,"Male","2008"
"All","Hyperlipidemia","Alaska ",24.42,"Male","2008"
"All","Hyperlipidemia","Arizona ",39.23,"Male","2008"
"All","Hyperlipidemia","Arkansas ",31.58,"Male","2008"
"All","Hyperlipidemia","California ",38.58,"Male","2008"
"All","Hyperlipidemia","Colorado ",31.02,"Male","2008"
"All","Hyperlipidemia","Connecticut ",45.36,"Male","2008"
"All","Hyperlipidemia","Delaware ",55.52,"Male","2008"
"All","Hyperlipidemia","District of Columbia ",29.47,"Male","2008"
"All","Hyperlipidemia","Florida ",51.13,"Male","2008"
"All","Hyperlipidemia","Georgia ",41.63,"Male","2008"
"All","Hyperlipidemia","Hawaii ",49.26,"Male","2008"
"All","Hyperlipidemia","Idaho ",30.67,"Male","2008"
"All","Hyperlipidemia","Illinois ",41.28,"Male","2008"
"All","Hyperlipidemia","Indiana ",40.03,"Male","2008"
"All","Hyperlipidemia","Iowa ",36.57,"Male","2008"
"All","Hyperlipidemia","Kansas ",36.17,"Male","2008"
"All","Hyperlipidemia","Kentucky ",40.12,"Male","2008"
"All","Hyperlipidemia","Louisiana ",36.78,"Male","2008"
"All","Hyperlipidemia","Maine ",40.89,"Male","2008"
"All","Hyperlipidemia","Maryland ",45.84,"Male","2008"
"All","Hyperlipidemia","Massachusetts ",41.98,"Male","2008"
"All","Hyperlipidemia","Michigan ",41.75,"Male","2008"
"All","Hyperlipidemia","Minnesota ",29.98,"Male","2008"
"All","Hyperlipidemia","Mississippi ",30.36,"Male","2008"
"All","Hyperlipidemia","Missouri ",38.36,"Male","2008"
"All","Hyperlipidemia","Montana ",25.35,"Male","2008"
"All","Hyperlipidemia","Nebraska ",32.33,"Male","2008"
"All","Hyperlipidemia","Nevada ",37.2,"Male","2008"
"All","Hyperlipidemia","New Hampshire ",42.83,"Male","2008"
"All","Hyperlipidemia","New Jersey ",50.26,"Male","2008"
"All","Hyperlipidemia","New Mexico ",30.06,"Male","2008"
"All","Hyperlipidemia","New York ",44.95,"Male","2008"
"All","Hyperlipidemia","North Carolina ",40.42,"Male","2008"
"All","Hyperlipidemia","North Dakota ",34.43,"Male","2008"
"All","Hyperlipidemia","Ohio ",43.88,"Male","2008"
"All","Hyperlipidemia","Oklahoma ",34.8,"Male","2008"
"All","Hyperlipidemia","Oregon ",32.24,"Male","2008"
"All","Hyperlipidemia","Pennsylvania ",44.88,"Male","2008"
"All","Hyperlipidemia","Puerto Rico ",38.03,"Male","2008"
"All","Hyperlipidemia","Rhode Island ",45.03,"Male","2008"
"All","Hyperlipidemia","South Carolina ",42.98,"Male","2008"
"All","Hyperlipidemia","South Dakota ",28.72,"Male","2008"
"All","Hyperlipidemia","Tennessee ",39.24,"Male","2008"
"All","Hyperlipidemia","Texas ",39.57,"Male","2008"
"All","Hyperlipidemia","Utah ",28.39,"Male","2008"
"All","Hyperlipidemia","Vermont ",33.28,"Male","2008"
"All","Hyperlipidemia","Virgin Islands ",13.47,"Male","2008"
"All","Hyperlipidemia","Virginia ",42.35,"Male","2008"
"All","Hyperlipidemia","Washington ",33.94,"Male","2008"
"All","Hyperlipidemia","West Virginia ",40.56,"Male","2008"
"All","Hyperlipidemia","Wisconsin ",37.66,"Male","2008"
"All","Hyperlipidemia","Wyoming ",22.06,"Male","2008"
"All","Hyperlipidemia","Unknown ",13.11,"Male","2008"
"All","Hypertension","National ",50.27,"Male","2008"
"All","Hypertension","Alabama ",54.48,"Male","2008"
"All","Hypertension","Alaska ",34.45,"Male","2008"
"All","Hypertension","Arizona ",45.33,"Male","2008"
"All","Hypertension","Arkansas ",45.53,"Male","2008"
"All","Hypertension","California ",46.83,"Male","2008"
"All","Hypertension","Colorado ",38.13,"Male","2008"
"All","Hypertension","Connecticut ",54.54,"Male","2008"
"All","Hypertension","Delaware ",58.78,"Male","2008"
"All","Hypertension","District of Columbia ",46.67,"Male","2008"
"All","Hypertension","Florida ",55.93,"Male","2008"
"All","Hypertension","Georgia ",54.91,"Male","2008"
"All","Hypertension","Hawaii ",52.87,"Male","2008"
"All","Hypertension","Idaho ",38.54,"Male","2008"
"All","Hypertension","Illinois ",51.94,"Male","2008"
"All","Hypertension","Indiana ",50.91,"Male","2008"
"All","Hypertension","Iowa ",45.4,"Male","2008"
"All","Hypertension","Kansas ",47.34,"Male","2008"
"All","Hypertension","Kentucky ",51.9,"Male","2008"
"All","Hypertension","Louisiana ",53.72,"Male","2008"
"All","Hypertension","Maine ",46.12,"Male","2008"
"All","Hypertension","Maryland ",55.18,"Male","2008"
"All","Hypertension","Massachusetts ",51.26,"Male","2008"
"All","Hypertension","Michigan ",52.31,"Male","2008"
"All","Hypertension","Minnesota ",38.45,"Male","2008"
"All","Hypertension","Mississippi ",51.23,"Male","2008"
"All","Hypertension","Missouri ",49.65,"Male","2008"
"All","Hypertension","Montana ",36.07,"Male","2008"
"All","Hypertension","Nebraska ",42.85,"Male","2008"
"All","Hypertension","Nevada ",45.14,"Male","2008"
"All","Hypertension","New Hampshire ",48.13,"Male","2008"
"All","Hypertension","New Jersey ",58.18,"Male","2008"
"All","Hypertension","New Mexico ",39.48,"Male","2008"
"All","Hypertension","New York ",52.39,"Male","2008"
"All","Hypertension","North Carolina ",51.18,"Male","2008"
"All","Hypertension","North Dakota ",43.89,"Male","2008"
"All","Hypertension","Ohio ",53.55,"Male","2008"
"All","Hypertension","Oklahoma ",48.9,"Male","2008"
"All","Hypertension","Oregon ",38.81,"Male","2008"
"All","Hypertension","Pennsylvania ",53.27,"Male","2008"
"All","Hypertension","Puerto Rico ",57.09,"Male","2008"
"All","Hypertension","Rhode Island ",52.6,"Male","2008"
"All","Hypertension","South Carolina ",54.34,"Male","2008"
"All","Hypertension","South Dakota ",39.01,"Male","2008"
"All","Hypertension","Tennessee ",52.29,"Male","2008"
"All","Hypertension","Texas ",50.84,"Male","2008"
"All","Hypertension","Utah ",36.88,"Male","2008"
"All","Hypertension","Vermont ",41.17,"Male","2008"
"All","Hypertension","Virgin Islands ",32.82,"Male","2008"
"All","Hypertension","Virginia ",51.92,"Male","2008"
"All","Hypertension","Washington ",39.78,"Male","2008"
"All","Hypertension","West Virginia ",50.45,"Male","2008"
"All","Hypertension","Wisconsin ",44.89,"Male","2008"
"All","Hypertension","Wyoming ",31.68,"Male","2008"
"All","Hypertension","Unknown ",18.24,"Male","2008"
"All","Ischemic Heart Disease","National ",35.45,"Male","2008"
"All","Ischemic Heart Disease","Alabama ",35.77,"Male","2008"
"All","Ischemic Heart Disease","Alaska ",23.3,"Male","2008"
"All","Ischemic Heart Disease","Arizona ",32.18,"Male","2008"
"All","Ischemic Heart Disease","Arkansas ",34.93,"Male","2008"
"All","Ischemic Heart Disease","California ",31.96,"Male","2008"
"All","Ischemic Heart Disease","Colorado ",26.82,"Male","2008"
"All","Ischemic Heart Disease","Connecticut ",36.8,"Male","2008"
"All","Ischemic Heart Disease","Delaware ",39.58,"Male","2008"
"All","Ischemic Heart Disease","District of Columbia ",27.16,"Male","2008"
"All","Ischemic Heart Disease","Florida ",44.02,"Male","2008"
"All","Ischemic Heart Disease","Georgia ",33.57,"Male","2008"
"All","Ischemic Heart Disease","Hawaii ",27.36,"Male","2008"
"All","Ischemic Heart Disease","Idaho ",27.45,"Male","2008"
"All","Ischemic Heart Disease","Illinois ",36.18,"Male","2008"
"All","Ischemic Heart Disease","Indiana ",36.32,"Male","2008"
"All","Ischemic Heart Disease","Iowa ",33.3,"Male","2008"
"All","Ischemic Heart Disease","Kansas ",34.66,"Male","2008"
"All","Ischemic Heart Disease","Kentucky ",36.48,"Male","2008"
"All","Ischemic Heart Disease","Louisiana ",36.48,"Male","2008"
"All","Ischemic Heart Disease","Maine ",31.34,"Male","2008"
"All","Ischemic Heart Disease","Maryland ",36.29,"Male","2008"
"All","Ischemic Heart Disease","Massachusetts ",33.47,"Male","2008"
"All","Ischemic Heart Disease","Michigan ",41.88,"Male","2008"
"All","Ischemic Heart Disease","Minnesota ",27.77,"Male","2008"
"All","Ischemic Heart Disease","Mississippi ",31.59,"Male","2008"
"All","Ischemic Heart Disease","Missouri ",35.51,"Male","2008"
"All","Ischemic Heart Disease","Montana ",27.34,"Male","2008"
"All","Ischemic Heart Disease","Nebraska ",33.54,"Male","2008"
"All","Ischemic Heart Disease","Nevada ",30.73,"Male","2008"
"All","Ischemic Heart Disease","New Hampshire ",31.12,"Male","2008"
"All","Ischemic Heart Disease","New Jersey ",45.02,"Male","2008"
"All","Ischemic Heart Disease","New Mexico ",25.98,"Male","2008"
"All","Ischemic Heart Disease","New York ",40.34,"Male","2008"
"All","Ischemic Heart Disease","North Carolina ",31.93,"Male","2008"
"All","Ischemic Heart Disease","North Dakota ",33.69,"Male","2008"
"All","Ischemic Heart Disease","Ohio ",37.58,"Male","2008"
"All","Ischemic Heart Disease","Oklahoma ",36.88,"Male","2008"
"All","Ischemic Heart Disease","Oregon ",25.28,"Male","2008"
"All","Ischemic Heart Disease","Pennsylvania ",38.53,"Male","2008"
"All","Ischemic Heart Disease","Puerto Rico ",33.55,"Male","2008"
"All","Ischemic Heart Disease","Rhode Island ",34.36,"Male","2008"
"All","Ischemic Heart Disease","South Carolina ",33.33,"Male","2008"
"All","Ischemic Heart Disease","South Dakota ",28.5,"Male","2008"
"All","Ischemic Heart Disease","Tennessee ",35.72,"Male","2008"
"All","Ischemic Heart Disease","Texas ",36.74,"Male","2008"
"All","Ischemic Heart Disease","Utah ",28.29,"Male","2008"
"All","Ischemic Heart Disease","Vermont ",28.86,"Male","2008"
"All","Ischemic Heart Disease","Virgin Islands ",14.2,"Male","2008"
"All","Ischemic Heart Disease","Virginia ",31.97,"Male","2008"
"All","Ischemic Heart Disease","Washington ",26.57,"Male","2008"
"All","Ischemic Heart Disease","West Virginia ",34.73,"Male","2008"
"All","Ischemic Heart Disease","Wisconsin ",31.36,"Male","2008"
"All","Ischemic Heart Disease","Wyoming ",26.65,"Male","2008"
"All","Ischemic Heart Disease","Unknown ",13.23,"Male","2008"
"All","Osteoporosis","National ",1.45,"Male","2008"
"All","Osteoporosis","Alabama ",0.98,"Male","2008"
"All","Osteoporosis","Alaska ",1.06,"Male","2008"
"All","Osteoporosis","Arizona ",1.47,"Male","2008"
"All","Osteoporosis","Arkansas ",1.19,"Male","2008"
"All","Osteoporosis","California ",2.12,"Male","2008"
"All","Osteoporosis","Colorado ",1.83,"Male","2008"
"All","Osteoporosis","Connecticut ",1.59,"Male","2008"
"All","Osteoporosis","Delaware ",1.23,"Male","2008"
"All","Osteoporosis","District of Columbia ",NA,"Male","2008"
"All","Osteoporosis","Florida ",1.77,"Male","2008"
"All","Osteoporosis","Georgia ",1.06,"Male","2008"
"All","Osteoporosis","Hawaii ",1.86,"Male","2008"
"All","Osteoporosis","Idaho ",1.21,"Male","2008"
"All","Osteoporosis","Illinois ",1.38,"Male","2008"
"All","Osteoporosis","Indiana ",1.29,"Male","2008"
"All","Osteoporosis","Iowa ",1.01,"Male","2008"
"All","Osteoporosis","Kansas ",1.46,"Male","2008"
"All","Osteoporosis","Kentucky ",1.02,"Male","2008"
"All","Osteoporosis","Louisiana ",1.15,"Male","2008"
"All","Osteoporosis","Maine ",1.24,"Male","2008"
"All","Osteoporosis","Maryland ",1.55,"Male","2008"
"All","Osteoporosis","Massachusetts ",1.43,"Male","2008"
"All","Osteoporosis","Michigan ",1.36,"Male","2008"
"All","Osteoporosis","Minnesota ",1.2,"Male","2008"
"All","Osteoporosis","Mississippi ",0.84,"Male","2008"
"All","Osteoporosis","Missouri ",1.22,"Male","2008"
"All","Osteoporosis","Montana ",1.24,"Male","2008"
"All","Osteoporosis","Nebraska ",1.23,"Male","2008"
"All","Osteoporosis","Nevada ",1.28,"Male","2008"
"All","Osteoporosis","New Hampshire ",1.22,"Male","2008"
"All","Osteoporosis","New Jersey ",1.66,"Male","2008"
"All","Osteoporosis","New Mexico ",1.56,"Male","2008"
"All","Osteoporosis","New York ",1.66,"Male","2008"
"All","Osteoporosis","North Carolina ",1.19,"Male","2008"
"All","Osteoporosis","North Dakota ",1.14,"Male","2008"
"All","Osteoporosis","Ohio ",1.35,"Male","2008"
"All","Osteoporosis","Oklahoma ",1.23,"Male","2008"
"All","Osteoporosis","Oregon ",1.21,"Male","2008"
"All","Osteoporosis","Pennsylvania ",1.6,"Male","2008"
"All","Osteoporosis","Puerto Rico ",1.61,"Male","2008"
"All","Osteoporosis","Rhode Island ",1.26,"Male","2008"
"All","Osteoporosis","South Carolina ",1.12,"Male","2008"
"All","Osteoporosis","South Dakota ",1.12,"Male","2008"
"All","Osteoporosis","Tennessee ",1.31,"Male","2008"
"All","Osteoporosis","Texas ",1.74,"Male","2008"
"All","Osteoporosis","Utah ",1.45,"Male","2008"
"All","Osteoporosis","Vermont ",0.89,"Male","2008"
"All","Osteoporosis","Virgin Islands ",NA,"Male","2008"
"All","Osteoporosis","Virginia ",1.31,"Male","2008"
"All","Osteoporosis","Washington ",1.27,"Male","2008"
"All","Osteoporosis","West Virginia ",1,"Male","2008"
"All","Osteoporosis","Wisconsin ",1.23,"Male","2008"
"All","Osteoporosis","Wyoming ",1.22,"Male","2008"
"All","Osteoporosis","Unknown ",0.48,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","National ",3.69,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Alabama ",3.35,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Alaska ",3.19,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Arizona ",1.89,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Arkansas ",3.4,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","California ",4.14,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Colorado ",2.81,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Connecticut ",4.83,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Delaware ",2.55,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","District of Columbia ",4.62,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Florida ",3.31,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Georgia ",3.13,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Hawaii ",3.33,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Idaho ",2.74,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Illinois ",4.26,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Indiana ",4.31,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Iowa ",3.86,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Kansas ",3.72,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Kentucky ",3.63,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Louisiana ",4,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Maine ",3.64,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Maryland ",3.26,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Massachusetts ",5.55,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Michigan ",4.25,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Minnesota ",4.87,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Mississippi ",3.97,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Missouri ",4.11,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Montana ",2.82,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Nebraska ",3.6,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Nevada ",2.69,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","New Hampshire ",3.52,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","New Jersey ",3.33,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","New Mexico ",2.9,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","New York ",4.64,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","North Carolina ",3.44,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","North Dakota ",3.99,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Ohio ",4.33,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Oklahoma ",3.26,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Oregon ",2.61,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Pennsylvania ",3.59,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Puerto Rico ",1.64,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Rhode Island ",4.86,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","South Carolina ",2.9,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","South Dakota ",3.1,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Tennessee ",3.7,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Texas ",3.17,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Utah ",3.06,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Vermont ",3.03,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Virgin Islands ",1.17,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Virginia ",3.07,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Washington ",3.24,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","West Virginia ",3.25,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Wisconsin ",3.98,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Wyoming ",2.26,"Male","2008"
"All","Schizophrenia/Other Psychotic Disorders","Unknown ",1.06,"Male","2008"
"All","Stroke","National ",3.97,"Male","2008"
"All","Stroke","Alabama ",4.35,"Male","2008"
"All","Stroke","Alaska ",2.29,"Male","2008"
"All","Stroke","Arizona ",3.58,"Male","2008"
"All","Stroke","Arkansas ",3.85,"Male","2008"
"All","Stroke","California ",3.86,"Male","2008"
"All","Stroke","Colorado ",2.76,"Male","2008"
"All","Stroke","Connecticut ",4.13,"Male","2008"
"All","Stroke","Delaware ",4.38,"Male","2008"
"All","Stroke","District of Columbia ",4.48,"Male","2008"
"All","Stroke","Florida ",4.76,"Male","2008"
"All","Stroke","Georgia ",3.96,"Male","2008"
"All","Stroke","Hawaii ",3.98,"Male","2008"
"All","Stroke","Idaho ",2.58,"Male","2008"
"All","Stroke","Illinois ",4.2,"Male","2008"
"All","Stroke","Indiana ",4.01,"Male","2008"
"All","Stroke","Iowa ",2.95,"Male","2008"
"All","Stroke","Kansas ",3.38,"Male","2008"
"All","Stroke","Kentucky ",3.48,"Male","2008"
"All","Stroke","Louisiana ",4.42,"Male","2008"
"All","Stroke","Maine ",3.08,"Male","2008"
"All","Stroke","Maryland ",4.68,"Male","2008"
"All","Stroke","Massachusetts ",4,"Male","2008"
"All","Stroke","Michigan ",4.29,"Male","2008"
